FIPS,County,State,Type,RE,Sex,AYA (15-39 years),Alcohol-associated,All Site,Bladder,Brain & ONS,Cervix,Cervix (21-65 years),Cervix (Early Stage),Cervix (Late Stage),Colon & Rectum,Colon & Rectum (45-75 years),Colon & Rectum (Early Stage),Colon & Rectum (Late Stage),"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Female Breast (40-74 years),Female Breast (Early Stage),Female Breast (Late Stage),HPV-associated,Head and Neck,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Lung & Bronchus (50-80 years),Lung & Bronchus (Early Stage),Lung & Bronchus (Late Stage),Melanoma of the Skin,Non-Hodgkin Lymphoma,Obesity-associated,Oral Cavity & Pharynx,Ovary,Pancreas,Pediatric (0-19 years),Prostate,Stomach,Thyroid,Tobacco-associated
16017,Bonner County,Idaho,Incidence,All,All,90.2434,132.458,456.6487,19.1085,7.9403,,,,,41.3372,85.0282,15.1118,23.0131,24.3356,4.3642,133.8723,253.7223,86.236,45.8097,13.3095,27.5176,19.9381,17.4099,8.456,45.7838,125.1784,7.9098,33.6299,34.3788,15.8814,170.4832,11.1572,11.5709,15.7095,,110.6692,,11.5368,181.0882
16017,Bonner County,Idaho,Incidence,All,Female,120.5344,186.5252,431.4159,,,,,,,40.9965,93.2355,14.1344,24.0667,24.3356,,133.8723,253.7223,86.236,45.8097,15.6814,26.7928,15.1965,15.3078,,45.0755,124.4585,8.424,31.2476,26.8418,17.8736,217.2804,,11.5709,12.6424,,,,15.9505,146.7088
16017,Bonner County,Idaho,Incidence,All,Male,61.2124,78.3221,485.3151,35.1775,10.5719,,,,,41.4093,77.1777,16.004,22.1044,,,,,,,10.774,27.9573,24.1405,19.4161,14.5576,46.7601,125.8165,7.5336,36.2008,43.8166,13.5362,123.515,15.5005,,18.783,,110.6692,,,216.0186
16017,Bonner County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,671.2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Hispanic,All,,,460.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,Hispanic,Male,,,581.8256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017,Bonner County,Idaho,Incidence,White NH,All,90.3088,129.1906,443.2765,19.2805,8.4196,,,,,40.6354,83.6308,14.5586,22.7465,24.582,4.3216,128.7623,239.5166,81.4397,46.7335,12.2147,26.1208,19.1867,17.6574,8.2578,45.5284,125.9415,8.1572,33.2605,34.7576,15.4148,167.087,11.0173,11.3023,15.4953,,98.5227,,10.7464,178.9333
16017,Bonner County,Idaho,Incidence,White NH,Female,114.6884,182.2327,419.0633,,,,,,,41.784,94.0256,14.7546,24.1695,24.582,,128.7623,239.5166,81.4397,46.7335,13.4355,24.9346,14.6749,16.0523,,44.5472,125.0305,8.7012,30.8195,25.6597,17.0295,214.4081,,11.3023,12.1073,,,,15.3563,144.548
16017,Bonner County,Idaho,Incidence,White NH,Male,67.0381,76.1549,471.9536,35.4788,11.1819,,,,,39.0733,73.9013,14.2679,21.3712,,,,,,,10.8591,27.019,23.2868,18.9614,15.0525,46.9435,126.8809,7.7692,36.0519,45.7195,13.3591,119.9952,15.3134,,18.9859,,98.5227,,,214.1699
16019,Bonneville County,Idaho,Incidence,All,All,85.1503,123.5918,449.0533,21.117,6.9958,,,,,37.076,77.1985,10.426,24.9867,31.5472,3.5308,131.3152,276.8526,84.464,43.7568,9.3967,34.443,20.4776,18.729,5.5972,32.4487,102.4797,8.4307,22.3655,34.2308,21.7703,178.4241,10.4833,8.4276,12.676,17.4151,116.5578,5.0181,21.0127,155.799
16019,Bonneville County,Idaho,Incidence,All,Female,101.5903,174.9126,423.3648,8.3162,6.0971,,,,,34.3859,67.8093,9.3459,23.5402,31.5472,,131.3152,276.8526,84.464,43.7568,9.4175,38.173,16.0723,12.8186,,30.062,95.8741,8.479,19.9096,26.8315,18.9177,238.7904,5.1227,8.4276,12.0521,,,,30.8968,122.762
16019,Bonneville County,Idaho,Incidence,All,Male,69.2367,71.0601,488.1235,36.1226,7.6827,,,,,39.3508,86.5525,11.1168,26.3508,,5.7113,,,,,9.8064,31.8981,25.1841,25.9638,9.0601,35.9061,111.7369,8.4188,25.9245,43.7243,25.1441,115.9528,16.6386,,13.3741,20.646,116.5578,8.0038,11.3606,194.1947
16019,Bonneville County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,547.7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,373.3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,412.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Black NH,All,,,578.5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,Bonneville County,Idaho,Incidence,Hispanic,All,,136.5087,404.0899,,,,,,,,,,,,,156.6697,228.1411,,,,,,,,,,,,,,185.0952,,,,,106.8184,,,171.9492
16019,Bonneville County,Idaho,Incidence,Hispanic,Female,,234.6096,499.9583,,,,,,,,,,,,,156.6697,228.1411,,,,,,,,,,,,,,289.9521,,,,,,,,171.2546
16019,Bonneville County,Idaho,Incidence,Hispanic,Male,,,333.8843,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8571,,,,,106.8184,,,183.4646
16019,Bonneville County,Idaho,Incidence,White NH,All,92.8653,123.67,454.7066,21.0782,7.8558,,,,,36.869,77.0245,10.9051,24.8391,32.0192,3.613,130.7471,277.6214,86.5185,40.958,9.5622,34.6484,19.776,19.9133,5.3665,31.5816,100.688,8.6702,21.1761,37.3106,22.53,178.5727,10.9506,8.774,13.5613,20.4744,116.5461,5.1952,21.03,155.7683
16019,Bonneville County,Idaho,Incidence,White NH,Female,104.6607,174.2099,422.4086,8.5691,6.4696,,,,,33.4648,66.568,9.6428,23.1507,32.0192,,130.7471,277.6214,86.5185,40.958,9.5171,36.6107,15.178,13.2437,,28.5341,93.3693,9.0238,17.7656,28.7347,18.8841,236.8556,5.51,8.774,13.0451,,,,29.1659,121.9719
16019,Bonneville County,Idaho,Incidence,White NH,Male,81.5845,71.3895,501.5753,35.9984,9.0196,,,,,39.9828,87.4697,11.843,26.4297,,,,,,,10.0494,33.8764,24.7546,28.1141,8.3458,35.7368,110.8018,8.382,25.7054,48.3153,26.92,117.6926,17.3201,,14.2211,24.9973,116.5461,8.4584,12.9562,195.6404
16021,Boundary County,Idaho,Incidence,All,All,,142.3203,484.2914,,,,,,,56.1853,74.211,,37.9434,,,133.8076,266.6697,80.0609,52.1577,,27.0043,,27.595,,53.2693,157.5662,,42.2295,35.8385,23.0331,180.9321,,,,,110.5202,,,183.6738
16021,Boundary County,Idaho,Incidence,All,Female,,191.4099,452.3206,,,,,,,44.9035,,,33.4668,,,133.8076,266.6697,80.0609,52.1577,,,,,,40.2111,,,,43.6578,,220.2359,,,,,,,,130.8885
16021,Boundary County,Idaho,Incidence,All,Male,,98.0266,532.8499,,,,,,,70.9576,,,44.5945,,,,,,,,,,,,69.3563,199.254,,53.1443,,,147.6858,,,,,110.5202,,,249.949
16021,Boundary County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,Boundary County,Idaho,Incidence,White NH,All,,138.1958,492.3924,,,,,,,53.7712,67.9147,,38.0091,,,130.18,273.4273,76.0337,52.4805,,28.0487,,30.1196,,55.5322,163.5612,,43.7392,38.2438,24.6666,179.0559,,,,,105.761,,,186.0278
16021,Boundary County,Idaho,Incidence,White NH,Female,,178.7776,453.0231,,,,,,,36.4775,,,,,,130.18,273.4273,76.0337,52.4805,,,,,,41.4699,,,,46.9378,,211.0375,,,,,,,,124.3653
16021,Boundary County,Idaho,Incidence,White NH,Male,,102.971,550.5431,,,,,,,74.2702,,,,,,,,,,,,,,,73.1271,208.7284,,55.8037,,,154.5277,,,,,105.761,,,262.6485
16023,Butte County,Idaho,Incidence,All,All,,118.6029,469.8344,,,,,,,,,,,,,,,,,,,,,,76.451,,,,,,162.1209,,,,,,,,202.3651
16023,Butte County,Idaho,Incidence,All,Female,,,451.7704,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.5547,,,,,,,,
16023,Butte County,Idaho,Incidence,All,Male,,,493.2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.3668
16023,Butte County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16023,Butte County,Idaho,Incidence,White NH,All,,125.6493,482.2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.4172,,,,,,,,205.3788
16023,Butte County,Idaho,Incidence,White NH,Female,,,469.6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.1607,,,,,,,,
16023,Butte County,Idaho,Incidence,White NH,Male,,,495.9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.1368
16025,Camas County,Idaho,Incidence,All,All,,,353.4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,All,Male,,,405.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,White NH,All,,,391.7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16025,Camas County,Idaho,Incidence,White NH,Male,,,483.4957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,All,All,77.4803,134.3081,463.7219,22.4113,6.4409,8.1779,12.9628,3.081,4.9403,35.9839,73.1407,11.5941,21.5679,28.8745,4.5913,141.3898,279.216,96.1587,44.1641,12.8522,24.3294,21.819,17.4255,8.3888,49.3941,156.8904,16.7565,31.2901,27.0117,19.8516,175.8546,11.8977,11.153,12.8411,16.2357,126.3981,5.5565,9.2326,182.6505
16027,Canyon County,Idaho,Incidence,All,Female,100.8787,184.273,430.9203,8.3988,4.797,8.1779,12.9628,3.081,4.9403,31.5264,62.7292,8.8657,20.0623,28.8745,,141.3898,279.216,96.1587,44.1641,14.9976,20.812,15.6171,14.464,4.6164,44.3946,145.732,16.2969,27.073,21.1512,14.8617,231.0194,6.3174,11.153,11.2234,16.2321,,4.3318,13.6343,139.085
16027,Canyon County,Idaho,Incidence,All,Male,54.1583,82.4486,509.1416,39.5154,7.9298,,,,,41.6379,83.9876,15.0361,23.4336,,8.2796,,,,,10.8169,28.7562,28.8148,21.1601,12.5758,55.5159,168.6657,17.2463,36.5424,34.2075,25.1702,117.7587,18.0912,,14.9147,16.2392,126.3981,7.0542,4.9067,235.1237
16027,Canyon County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,431.1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0021
16027,Canyon County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,470.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,297.8869,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.3327,,,,,,,,133.9575
16027,Canyon County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,268.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0789,,,,,,,,
16027,Canyon County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,328.1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,Black NH,All,,,713.3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,Black NH,Male,,,1031.0563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16027,Canyon County,Idaho,Incidence,Hispanic,All,73.7787,112.4488,385.7541,17.229,,,,,,27.7867,72.2923,11.1003,16.2127,27.6361,,117.7264,256.0652,66.1065,51.6199,11.3122,18.6433,31.1745,13.7134,18.4742,34.3537,93.4922,,22.4083,,18.5178,165.0788,,,,,104.8302,14.8394,9.291,172.0686
16027,Canyon County,Idaho,Incidence,Hispanic,Female,97.5257,161.9108,385.8413,,,,,,,19.9644,59.8751,,,27.6361,,117.7264,256.0652,66.1065,51.6199,17.061,24.6238,,,,31.4437,,,,,,207.4284,,,,,,,,150.7091
16027,Canyon County,Idaho,Incidence,Hispanic,Male,51.7935,63.5824,398.3262,,,,,,,36.5956,84.291,,19.8709,,,,,,,,,44.6804,,23.8077,39.6697,,,,,27.5356,123.2325,,,,,104.8302,,,197.8706
16027,Canyon County,Idaho,Incidence,White NH,All,79.1206,138.4702,474.081,22.4771,6.4632,7.4023,11.8008,,4.6771,36.3465,71.7514,11.8829,21.7488,29.029,4.9328,146.2476,286.6934,102.5011,42.5097,13.6412,26.655,20.3272,17.8108,7.2528,51.4833,165.0811,17.5087,32.4862,31.7996,19.9616,176.6662,13.2028,10.636,12.9893,18.8138,126.1585,4.5073,9.982,182.9331
16027,Canyon County,Idaho,Incidence,White NH,Female,103.417,188.7444,438.2868,7.5291,4.7058,7.4023,11.8008,,4.6771,32.1943,61.8725,9.788,20.258,29.029,,146.2476,286.6934,102.5011,42.5097,15.0522,22.0821,15.8506,14.483,3.6162,46.0727,151.9642,17.1602,27.791,24.9713,14.7841,234.4601,5.9823,10.636,10.683,17.716,,,15.2955,136.177
16027,Canyon County,Idaho,Incidence,White NH,Male,54.1822,85.6782,522.2727,40.7141,8.0935,,,,,41.8076,82.3685,14.7009,23.6827,,8.8218,,,,,12.3568,32.3306,25.569,21.9385,11.3429,57.9653,178.8544,17.8768,38.1634,40.1083,25.4181,115.1463,21.2063,,15.7746,19.8734,126.1585,6.564,4.7087,239.1739
16029,Caribou County,Idaho,Incidence,All,All,,119.761,467.0756,,,,,,,,,,,,,117.1942,218.6689,74.9679,,,,,,,40.777,,,,35.859,,153.4481,,,,,157.0932,,,154.0212
16029,Caribou County,Idaho,Incidence,All,Female,,158.1811,366.1806,,,,,,,,,,,,,117.1942,218.6689,74.9679,,,,,,,,,,,,,174.0232,,,,,,,,84.0703
16029,Caribou County,Idaho,Incidence,All,Male,,78.4584,589.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2012,,,,,157.0932,,,242.3484
16029,Caribou County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16029,Caribou County,Idaho,Incidence,White NH,All,,117.4863,469.77,,,,,,,,,,,,,126.5556,233.297,81.2374,,,,,,,43.3944,,,,38.026,,148.8648,,,,,149.8208,,,152.9771
16029,Caribou County,Idaho,Incidence,White NH,Female,,167.9473,384.5994,,,,,,,,,,,,,126.5556,233.297,81.2374,,,,,,,,,,,,,179.4046,,,,,,,,87.7628
16029,Caribou County,Idaho,Incidence,White NH,Male,,,576.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.9092,,,,,149.8208,,,239.0904
16031,Cassia County,Idaho,Incidence,All,All,84.3879,124.9927,409.6763,24.1964,,,,,,40.6025,73.2297,13.9398,25.0252,,,128.9769,265.231,69.2736,56.0639,14.2895,30.2756,16.3313,13.1542,,29.6564,89.6606,,22.2722,33.6465,15.7351,161.8748,14.0698,,12.2916,,87.9164,,14.3107,152.517
16031,Cassia County,Idaho,Incidence,All,Female,118.1163,188.9439,419.8237,,,,,,,44.8399,,,29.0906,,,128.9769,265.231,69.2736,56.0639,,35.4118,,,,24.3142,,,,30.556,,233.9367,,,,,,,,143.6826
16031,Cassia County,Idaho,Incidence,All,Male,,59.3642,411.6438,36.7179,,,,,,35.3628,,,,,,,,,,,25.5342,,,,37.276,100.9341,,32.5149,40.639,,88.2178,,,,,87.9164,,,164.7973
16031,Cassia County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,Hispanic,All,,87.5322,303.5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.985,,,,,,,,131.3493
16031,Cassia County,Idaho,Incidence,Hispanic,Female,,,357.9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3179,,,,,,,,
16031,Cassia County,Idaho,Incidence,Hispanic,Male,,,264.2716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16031,Cassia County,Idaho,Incidence,White NH,All,103.1101,132.5916,436.7863,25.5121,,,,,,40.8819,78.7952,,24.2303,,,137.8999,280.4522,71.4713,61.657,17.9988,33.3046,16.3643,,,31.1811,98.5324,,24.6043,40.4024,16.2334,165.5849,16.581,,,,98.1288,,,159.3106
16031,Cassia County,Idaho,Incidence,White NH,Female,144.4462,195.0688,446.7613,,,,,,,43.1033,,,,,,137.8999,280.4522,71.4713,61.657,,36.9741,,,,,,,,38.2459,,236.9002,,,,,,,,144.7511
16031,Cassia County,Idaho,Incidence,White NH,Male,,65.1211,438.6224,36.9155,,,,,,37.1671,,,,,,,,,,,,,,,42.0477,,,36.6078,46.6009,,90.2058,,,,,98.1288,,,177.5808
16033,Clark County,Idaho,Incidence,All,All,,,343.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16033,Clark County,Idaho,Incidence,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
