CountyTract,FacID,FacType,minutes,miles,State
Z32003003632,854,Mammography,6.86802581509,3.12418115138,NV
Z32003003633,369,Gastroenterology,4.37890862634,2.27904869757,NV
Z32003003633,716,Lung Cancer Screening,14.0812031603999,7.35909891604,NV
Z32003003633,854,Mammography,4.75735523785,2.39893663456,NV
Z32003003634,369,Gastroenterology,3.93560252297,1.84438698874,NV
Z32003003634,716,Lung Cancer Screening,16.2299590846999,7.97891728891,NV
Z32003003634,854,Mammography,4.35778113684,1.80010773459,NV
Z32003003635,369,Gastroenterology,3.50515275042,1.55457753287,NV
Z32003003635,716,Lung Cancer Screening,18.2739157484999,9.41469510615,NV
Z32003003635,854,Mammography,5.71746689829,2.7333536689,NV
Z32003003636,369,Gastroenterology,3.39258714608,1.60638245809,NV
Z32003003636,716,Lung Cancer Screening,19.5054284618,10.1170213607,NV
Z32003003636,854,Mammography,5.60490129394,2.78515859413,NV
Z32003003637,369,Gastroenterology,4.10168474392,1.95470371358,NV
Z32003003637,721,Lung Cancer Screening,20.0982097011999,12.0719280504,NV
Z32003003637,854,Mammography,6.31399889178,3.13347984961,NV
Z32003003638,369,Gastroenterology,2.95403264853,1.42532867689,NV
Z32003003638,721,Lung Cancer Screening,18.5698713322,9.84785091683,NV
Z32003003638,854,Mammography,5.16634679639,2.60410481292,NV
Z32003003639,369,Gastroenterology,2.48154890267,0.989880151384,NV
Z32003003639,721,Lung Cancer Screening,18.0464470836,9.44943633251,NV
Z32003003639,854,Mammography,4.69386305053,2.16865628742,NV
Z32003003640,369,Gastroenterology,2.95964516166,1.01334865749,NV
Z32003003640,700,Lung Cancer Screening,15.6831125251,6.64151575351,NV
Z32003003640,854,Mammography,2.97867945198,0.883557132833,NV
Z32003003641,369,Gastroenterology,3.23226128008,1.59032483874,NV
Z32003003641,700,Lung Cancer Screening,14.9824388921999,6.90520491554,NV
Z32003003641,854,Mammography,2.27800581907,1.14724629486,NV
Z32003003642,369,Gastroenterology,6.17323672903,2.64519549147,NV
Z32003003642,700,Lung Cancer Screening,14.2210103478,5.91571715153,NV
Z32003003642,854,Mammography,4.73364225707,1.81380701258,NV
Z32003003643,369,Gastroenterology,3.6499530222,2.09602513696,NV
Z32003003643,700,Lung Cancer Screening,11.7818411106,5.24945039686,NV
Z32003003643,854,Mammography,1.58433185062,0.830747420471,NV
Z32003003644,369,Gastroenterology,5.00154195411,2.78304272396,NV
Z32003003644,700,Lung Cancer Screening,10.7342229057999,4.60647046992,NV
Z32003003644,854,Mammography,2.93592078253,1.51776500748,NV
Z32003003645,369,Gastroenterology,7.99675164882,4.18141450525,NV
Z32003003645,716,Lung Cancer Screening,10.5439804776,4.88332599019,NV
Z32003003645,854,Mammography,5.93113047724,2.91613678877,NV
Z32003003646,104,Gastroenterology,7.48225298922,3.44462295232,NV
Z32003003646,716,Lung Cancer Screening,9.55344756493,4.3584790787,NV
Z32003003646,854,Mammography,6.99510662882,3.41834462784,NV
Z32003003647,120,Gastroenterology,4.65288897102,1.97447137137,NV
Z32003003647,721,Lung Cancer Screening,19.5825138643,10.4380495831,NV
Z32003003647,979,Mammography,10.719901388,5.13540359288,NV
Z32003003648,120,Gastroenterology,2.36950969272,1.18081672448,NV
Z32003003648,721,Lung Cancer Screening,15.2192920828999,10.8219574856,NV
Z32003003648,979,Mammography,8.32264178442,4.38949084915,NV
Z32003003649,120,Gastroenterology,4.01449458504,1.78700736613,NV
Z32003003649,721,Lung Cancer Screening,15.9029925719,10.9212208294999,NV
Z32003003649,979,Mammography,9.00634227339,4.48875419304,NV
Z32003003650,369,Gastroenterology,4.34777278985,1.88667491645,NV
Z32003003650,721,Lung Cancer Screening,16.7680261792,9.07421991983,NV
Z32003003650,854,Mammography,6.56008693771,3.06545105248,NV
Z32003003651,369,Gastroenterology,4.34455285452,1.92700362033,NV
Z32003003651,721,Lung Cancer Screening,15.8403187023999,8.62257890481999,NV
Z32003003651,854,Mammography,5.78150186338,2.91669618109,NV
Z32003003652,120,Gastroenterology,4.82554158064,2.54333363274,NV
Z32003003652,721,Lung Cancer Screening,18.6502698627999,10.2377668405,NV
Z32003003652,854,Mammography,7.46753721919,3.72038778804,NV
Z32003003653,120,Gastroenterology,3.94916413148,2.20570148076,NV
Z32003003653,721,Lung Cancer Screening,17.2544945697999,9.63277714724,NV
Z32003003653,854,Mammography,8.15490306307,4.05186119599,NV
Z32003003654,369,Gastroenterology,2.49380864731,0.867306090065,NV
Z32003003654,700,Lung Cancer Screening,17.4105558683,7.80404084678,NV
Z32003003654,854,Mammography,4.70612279517,2.0460822261,NV
Z32003003655,369,Gastroenterology,3.71544074086,1.61859973855,NV
Z32003003655,700,Lung Cancer Screening,16.9095805354,7.54836667531,NV
Z32003003655,854,Mammography,4.20514746229,1.79040805463,NV
Z32003003656,120,Gastroenterology,4.50540334774,2.07657829111,NV
Z32003003656,721,Lung Cancer Screening,19.672875711,10.5242826163,NV
Z32003003656,854,Mammography,10.4605406233,5.01497658054,NV
Z32003003657,120,Gastroenterology,2.5797888058,1.38678938297,NV
Z32003003657,721,Lung Cancer Screening,18.8211173804999,10.3505976979,NV
Z32003003657,854,Mammography,10.6944952981,5.34153625178,NV
Z32003003658,369,Gastroenterology,6.09231894655,2.92862724333,NV
Z32003003658,716,Lung Cancer Screening,20.9802624971,10.8932158645,NV
Z32003003658,854,Mammography,8.30463309442,4.10740337937,NV
Z32003003659,120,Gastroenterology,5.23379965247,3.21730989775,NV
Z32003003659,721,Lung Cancer Screening,21.8283598252,11.091989221,NV
Z32003003659,854,Mammography,10.430372079,4.87110938134,NV
Z32003003660,369,Gastroenterology,5.41266710805,2.46570578,NV
Z32003003660,716,Lung Cancer Screening,20.3006106586,10.4302944011999,NV
Z32003003660,854,Mammography,7.62498125591,3.64448191604,NV
Z32003003661,369,Gastroenterology,6.9270535376,2.92985223879,NV
Z32003003661,721,Lung Cancer Screening,22.3224459129,13.0640067632,NV
Z32003003661,854,Mammography,9.79754515662999,4.83221822247,NV
Z32003003662,120,Gastroenterology,10.3097132662999,7.17507535351,NV
Z32003003662,716,Lung Cancer Screening,19.0857754998,10.2548842862999,NV
Z32003003662,837,Mammography,11.7273236517,5.83170180404,NV
Z32003003663,120,Gastroenterology,8.84447676253,6.40168957521,NV
Z32003003663,716,Lung Cancer Screening,16.7048335781,8.93438791514999,NV
Z32003003663,837,Mammography,10.2710647757999,5.24137152962,NV
Z32003003664,369,Gastroenterology,9.06211555606999,4.38858727679,NV
Z32003003664,716,Lung Cancer Screening,16.0264607465,8.34658955089,NV
Z32003003664,837,Mammography,10.0969388556999,6.08179229556,NV
Z32003003665,369,Gastroenterology,7.30131947184,3.73644184475,NV
Z32003003665,716,Lung Cancer Screening,14.5431232268,7.50018498404,NV
Z32003003665,854,Mammography,8.95546511959999,4.39730784289,NV
Z32003003666,369,Gastroenterology,7.29428023821,3.61520645551,NV
Z32003003666,716,Lung Cancer Screening,16.0058534809999,8.08305618634,NV
Z32003003666,854,Mammography,8.94842588596,4.27607245365,NV
Z32003003700,251,Gastroenterology,5.75187851927,2.0976882849,NV
Z32003003700,700,Lung Cancer Screening,10.2531973911,4.12943505107,NV
Z32003003700,986,Mammography,4.11062667255,1.68485509562,NV
Z32003003800,251,Gastroenterology,5.85989769481,1.8939142846,NV
Z32003003800,721,Lung Cancer Screening,11.9128134112,5.36529693254,NV
Z32003003800,986,Mammography,7.51912253159,2.95953897665,NV
Z32003004000,251,Gastroenterology,2.10020995776,0.608393446971,NV
Z32003004000,721,Lung Cancer Screening,10.2796404306,4.50049126064,NV
Z32003004000,986,Mammography,7.33135561271,2.92626187136,NV
Z32003004100,251,Gastroenterology,2.871407353,1.04347761906,NV
Z32003004100,721,Lung Cancer Screening,12.3091046563,5.44645298837,NV
Z32003004100,833,Mammography,9.27569358921999,4.29049755608,NV
Z32003004200,251,Gastroenterology,4.91335709471,1.7269092941,NV
Z32003004200,721,Lung Cancer Screening,14.8123667046,6.56705144567,NV
Z32003004200,979,Mammography,9.20912721403,4.29215006155,NV
Z32003004301,251,Gastroenterology,4.8058655986,1.24634673163,NV
Z32003004301,721,Lung Cancer Screening,13.8927592632,5.82735408086,NV
Z32003004301,979,Mammography,9.31822486333999,4.35070473045,NV
Z32003004302,251,Gastroenterology,2.53190318685,0.668647406675,NV
Z32003004302,721,Lung Cancer Screening,13.0407293270999,5.42870299699,NV
Z32003004302,986,Mammography,9.16264512174,3.38156320869,NV
Z32003004401,251,Gastroenterology,3.72043876731,1.23795712717,NV
Z32003004401,721,Lung Cancer Screening,12.6909796524999,5.35682847041,NV
Z32003004401,986,Mammography,8.81289544707,3.30968868211,NV
Z32003004402,251,Gastroenterology,4.25856709972,1.43966155813,NV
Z32003004402,721,Lung Cancer Screening,12.4749537624,5.27194751993,NV
Z32003004402,986,Mammography,7.54844743271,2.99516489258,NV
Z32003004500,251,Gastroenterology,4.91239496491,1.77863518649,NV
Z32003004500,721,Lung Cancer Screening,13.8829358501,5.89750652973,NV
Z32003004500,986,Mammography,10.0048516447,3.85036674143,NV
Z32003004601,251,Gastroenterology,7.22586327354,2.72870691234,NV
Z32003004601,721,Lung Cancer Screening,12.5165083073,6.60770443772,NV
Z32003004601,979,Mammography,8.85340409889,4.20229751284,NV
Z32003004602,251,Gastroenterology,6.31181544168,2.58753245885,NV
Z32003004602,721,Lung Cancer Screening,11.9789148653,6.76866717486,NV
Z32003004602,979,Mammography,6.86335441762,3.40469924944,NV
Z32003004703,125,Gastroenterology,3.63307183628,1.49290181707,NV
Z32003004703,721,Lung Cancer Screening,16.6329909228,9.12187791249,NV
Z32003004703,979,Mammography,3.63307183628,1.49290181707,NV
Z32003004707,251,Gastroenterology,4.23484139725,1.7484457647,NV
Z32003004707,721,Lung Cancer Screening,14.4994587054,6.91406634281,NV
Z32003004707,833,Mammography,8.17739558891,3.95310528697,NV
Z32003004709,251,Gastroenterology,6.74131356526,3.11477713417,NV
Z32003004709,700,Lung Cancer Screening,16.4548431198,8.56783319784,NV
Z32003004709,833,Mammography,4.81727853738,2.14099313876,NV
Z32003004710,251,Gastroenterology,5.07088355182,2.11361664443,NV
Z32003004710,690,Lung Cancer Screening,14.4486692829999,6.45107567008,NV
Z32003004710,833,Mammography,7.16903732989,3.28050480462,NV
Z32003004712,125,Gastroenterology,4.62182854867,1.70754433952,NV
Z32003004712,721,Lung Cancer Screening,17.8428768887,9.30828813244,NV
Z32003004712,979,Mammography,4.62182854867,1.70754433952,NV
Z32003004713,125,Gastroenterology,6.54466646078,3.1327002309,NV
Z32003004713,721,Lung Cancer Screening,14.7649902482,7.87529558859,NV
Z32003004713,979,Mammography,6.54466646078,3.1327002309,NV
Z32003004714,125,Gastroenterology,6.81439218012,3.2954810072,NV
Z32003004714,721,Lung Cancer Screening,14.6219658909,7.64783507312,NV
Z32003004714,979,Mammography,6.81439218012,3.2954810072,NV
Z32003004715,125,Gastroenterology,5.60733571623,2.49434976218,NV
Z32003004715,721,Lung Cancer Screening,15.4933638289,8.35261084715,NV
Z32003004715,979,Mammography,5.60733571623,2.49434976218,NV
Z32003004716,125,Gastroenterology,5.93782898765,2.66114728024,NV
Z32003004716,721,Lung Cancer Screening,16.016349068,8.46281349647,NV
Z32003004716,979,Mammography,5.93782898765,2.66114728024,NV
Z32003004717,251,Gastroenterology,6.00579058858,2.63921836467,NV
Z32003004717,721,Lung Cancer Screening,15.7999317462,8.35614203333999,NV
Z32003004717,979,Mammography,7.57960795876,3.61354667565,NV
Z32003004907,125,Gastroenterology,13.6290898925,6.88054765193,NV
Z32003004907,690,Lung Cancer Screening,15.2920257947,7.48751751152,NV
Z32003004907,833,Mammography,3.37135138706,1.62495415247,NV
Z32003004910,358,Gastroenterology,13.5763028878,6.35998720247,NV
Z32003004910,690,Lung Cancer Screening,13.4171101724999,6.16521686549,NV
Z32003004910,833,Mammography,5.70945256396,2.17728117419,NV
Z32003004911,358,Gastroenterology,11.8046879119,5.46733406481,NV
Z32003004911,690,Lung Cancer Screening,11.0820911498,4.70519716093,NV
Z32003004911,833,Mammography,6.19326487818,2.54149222525,NV
Z32003004912,358,Gastroenterology,15.1803935336,6.68535363229,NV
Z32003004912,690,Lung Cancer Screening,15.0212008183,6.4905832953099996,NV
Z32003004912,833,Mammography,5.4239222076,1.71157551418,NV
Z32003004914,125,Gastroenterology,10.3335915351,5.24386350306,NV
Z32003004914,690,Lung Cancer Screening,15.4184865354,7.34120312148,NV
Z32003004914,833,Mammography,2.96225162014,1.22624197199,NV
Z32003004915,125,Gastroenterology,10.0397811495,4.97354826712,NV
Z32003004915,700,Lung Cancer Screening,18.8133634743999,9.32591898557,NV
Z32003004915,833,Mammography,4.90516315574,1.92684198256,NV
Z32003004916,125,Gastroenterology,9.83166555169,4.37967014348,NV
Z32003004916,700,Lung Cancer Screening,19.6049009014999,9.74332546154,NV
Z32003004916,833,Mammography,6.13674471722,2.36093426211,NV
Z32003004917,125,Gastroenterology,11.6373701184,5.37809662847,NV
Z32003004917,700,Lung Cancer Screening,20.9561534268999,10.5201704494,NV
Z32003004917,833,Mammography,7.48799724262,3.13777924995,NV
Z32003004918,125,Gastroenterology,12.3312721886,6.05962552238,NV
Z32003004918,690,Lung Cancer Screening,19.1235389401,8.87060879242,NV
Z32003004918,833,Mammography,6.66730402484,2.75564764293,NV
Z32003004919,125,Gastroenterology,13.4929828373,6.51559533915,NV
Z32003004919,690,Lung Cancer Screening,17.8804980642,8.35191024393,NV
Z32003004919,833,Mammography,5.42426314891,2.23694909444,NV
Z32003004920,125,Gastroenterology,11.5371255453,5.77699083994,NV
Z32003004920,690,Lung Cancer Screening,14.3253688141,6.81002955107,NV
Z32003004920,833,Mammography,2.02874808816,0.671658001296,NV
Z32003004921,125,Gastroenterology,12.7183069705,6.28908798671,NV
Z32003004921,690,Lung Cancer Screening,13.1284810490999,6.3109331967,NV
Z32003004921,833,Mammography,2.30718285834,0.954124393777,NV
Z32003004923,358,Gastroenterology,15.9107926227,7.1801579341,NV
Z32003004923,690,Lung Cancer Screening,15.7515999073999,6.98538759712,NV
Z32003004923,833,Mammography,6.54123119597,2.62774235144,NV
Z32003004924,358,Gastroenterology,12.2511970707,5.27410726973,NV
Z32003004924,690,Lung Cancer Screening,12.0920043554,5.07933693275,NV
Z32003004924,833,Mammography,4.48250362753,1.62591317207,NV
Z32003004925,358,Gastroenterology,14.2461923716999,6.7078626444,NV
Z32003004925,690,Lung Cancer Screening,14.0869996564,6.51309230742,NV
Z32003004925,833,Mammography,7.11145369488,2.87486714216,NV
Z32003004926,358,Gastroenterology,13.9036561669999,6.4608110216,NV
Z32003004926,690,Lung Cancer Screening,13.7444634517,6.26604068462,NV
Z32003004926,833,Mammography,7.96093978782,3.09619588342,NV
Z32003005005,119,Gastroenterology,9.02333980751999,4.09202751706,NV
Z32003005005,718,Lung Cancer Screening,8.78608868853,4.02796697846,NV
Z32003005005,836,Mammography,5.99861468387,2.58907861011,NV
Z32003005006,358,Gastroenterology,13.0355638669,5.81165051036,NV
Z32003005006,690,Lung Cancer Screening,11.366852218,4.59905881732,NV
Z32003005006,833,Mammography,7.42414083316,2.88580867081,NV
Z32003005007,119,Gastroenterology,11.2039561589,4.8828930165,NV
Z32003005007,690,Lung Cancer Screening,10.6959148115,4.65999110543,NV
Z32003005007,836,Mammography,8.17923103526,3.37994410955,NV
Z32003005010,379,Gastroenterology,5.82084825653,2.96187341995,NV
Z32003005010,718,Lung Cancer Screening,11.6670956653,5.35776639378,NV
Z32003005010,835,Mammography,5.34707250007,2.44200443049,NV
Z32003005011,379,Gastroenterology,6.44257642939,3.32724242234,NV
Z32003005011,718,Lung Cancer Screening,10.2075093121999,4.93510214471,NV
Z32003005011,835,Mammography,4.54476651803,2.0602399977,NV
Z32003005012,379,Gastroenterology,7.48872875532,3.55521802806,NV
Z32003005012,718,Lung Cancer Screening,11.8440645582999,5.16770926561,NV
Z32003005012,856,Mammography,7.35777328719,3.50304884036,NV
Z32003005013,358,Gastroenterology,16.3985790425,8.10657165145,NV
Z32003005013,718,Lung Cancer Screening,16.1738961354,7.73000306106,NV
Z32003005013,833,Mammography,10.7871560088,5.18072981189,NV
Z32003005014,379,Gastroenterology,7.8344007435,3.48592607594,NV
Z32003005014,718,Lung Cancer Screening,10.5823114204,4.66205370992,NV
Z32003005014,856,Mammography,7.70344527537,3.43375688824,NV
Z32003005015,119,Gastroenterology,16.4456630399999,6.83696362427,NV
Z32003005015,690,Lung Cancer Screening,14.9570084322,6.10370390643,NV
Z32003005015,833,Mammography,12.9026579425999,5.26813441852,NV
Z32003005016,379,Gastroenterology,5.72180427835,2.62672810728,NV
Z32003005016,718,Lung Cancer Screening,13.1554817335,5.9984556746,NV
Z32003005016,856,Mammography,5.59084881022,2.57455891958,NV
Z32003005017,379,Gastroenterology,5.64908487734,2.04435152107,NV
Z32003005017,730,Lung Cancer Screening,14.6335895967,7.17089005641,NV
Z32003005017,856,Mammography,5.51812940921,1.99218233336,NV
Z32003005102,232,Gastroenterology,4.46881147332,1.5671503224,NV
Z32003005102,730,Lung Cancer Screening,7.3945583186,3.12552864327,NV
Z32003005102,858,Mammography,4.73131613295,1.66734734306,NV
Z32003005103,232,Gastroenterology,7.33298125103,2.7251626585,NV
Z32003005103,730,Lung Cancer Screening,9.89746534377,3.99143473608,NV
Z32003005103,858,Mammography,4.34951920522,1.11815153251,NV
Z32003005104,232,Gastroenterology,6.95258048364,2.84476217073,NV
Z32003005104,730,Lung Cancer Screening,9.40123569673,3.8565325149,NV
Z32003005104,858,Mammography,4.29913397084,1.412659848,NV
Z32003005106,232,Gastroenterology,4.5218962585,1.9417629857,NV
Z32003005106,730,Lung Cancer Screening,6.97055147159,2.95353332988,NV
Z32003005106,858,Mammography,4.76610879266,1.87809436727,NV
Z32003005107,100,Gastroenterology,6.53430162447,2.68050642684,NV
Z32003005107,730,Lung Cancer Screening,7.32809669934,3.48619529336,NV
Z32003005107,858,Mammography,5.29823763765,2.07998987104,NV
Z32003005108,100,Gastroenterology,4.84632364503,2.13045168387,NV
Z32003005108,730,Lung Cancer Screening,6.50632773904,3.2874754954,NV
Z32003005108,858,Mammography,5.4741362361,2.35144955324,NV
Z32003005110,232,Gastroenterology,6.81193826228,2.6760321198,NV
Z32003005110,730,Lung Cancer Screening,10.7971437217999,4.48723543031,NV
Z32003005110,858,Mammography,2.68858262535,0.592772492744,NV
Z32003005111,379,Gastroenterology,4.49126752444,2.44999533996,NV
Z32003005111,730,Lung Cancer Screening,10.261184296,5.16261880026,NV
Z32003005111,858,Mammography,4.24254799205,2.07364902295,NV
Z32003005112,378,Gastroenterology,3.91658845933,2.33304080053,NV
Z32003005112,730,Lung Cancer Screening,9.98117283337,6.00270593332,NV
Z32003005112,856,Mammography,4.45745523831,1.99628895433,NV
Z32003005113,379,Gastroenterology,4.21806731071,1.67140876574,NV
Z32003005113,730,Lung Cancer Screening,8.58575706858,4.76671419633,NV
Z32003005113,856,Mammography,4.08711184258,1.61923957803,NV
Z32003005114,379,Gastroenterology,3.27577544291,1.26064681626,NV
Z32003005114,730,Lung Cancer Screening,13.5745839957999,7.05226401617,NV
Z32003005114,856,Mammography,3.14481997478,1.20847762856,NV
Z32003005115,100,Gastroenterology,4.25837898681,1.7460033796,NV
Z32003005115,730,Lung Cancer Screening,6.61835155349,3.76264196255,NV
Z32003005115,856,Mammography,6.44930483456,2.62593858296,NV
Z32003005116,100,Gastroenterology,4.44189591461,1.96451646594,NV
Z32003005116,730,Lung Cancer Screening,7.6356308015,4.16754168311,NV
Z32003005116,856,Mammography,4.60836825241,1.80365056817,NV
Z32003005200,378,Gastroenterology,2.9170176042,0.944142435491,NV
Z32003005200,730,Lung Cancer Screening,9.24768870621,5.72470885406,NV
Z32003005200,856,Mammography,8.93866180672,4.64340075587,NV
Z32003005311,395,Gastroenterology,2.04637594981,0.873822217632,NV
Z32003005311,730,Lung Cancer Screening,7.784350247,3.35287769924,NV
Z32003005311,822,Mammography,5.66982758265,2.86917924747,NV
Z32003005312,366,Gastroenterology,1.46401747565,0.643211513451,NV
Z32003005312,730,Lung Cancer Screening,6.7077347692,3.14890592717,NV
Z32003005312,822,Mammography,6.04679162625,3.18519690239,NV
Z32003005313,366,Gastroenterology,3.60607318087,1.05990136297,NV
Z32003005313,730,Lung Cancer Screening,7.22408071377,2.80023267018,NV
Z32003005313,895,Mammography,7.22408071377,2.80023267018,NV
Z32003005314,366,Gastroenterology,4.07306043268,1.76048782115,NV
Z32003005314,730,Lung Cancer Screening,5.45834486682,2.32991213313,NV
Z32003005314,895,Mammography,5.45834486682,2.32991213313,NV
Z32003005316,243,Gastroenterology,1.74538337922,0.752321739002,NV
Z32003005316,730,Lung Cancer Screening,5.56779655755,2.48711493282,NV
Z32003005316,895,Mammography,5.56779655755,2.48711493282,NV
Z32003005317,243,Gastroenterology,1.61694484211,0.55545792315,NV
Z32003005317,730,Lung Cancer Screening,3.65679094216,1.23104858752,NV
Z32003005317,895,Mammography,3.65679094216,1.23104858752,NV
Z32003005318,243,Gastroenterology,6.67784570444,2.45263668869,NV
Z32003005318,730,Lung Cancer Screening,6.43194527314,2.06285009141,NV
Z32003005318,895,Mammography,6.43194527314,2.06285009141,NV
Z32003005319,243,Gastroenterology,2.38517369596,1.0072633138,NV
Z32003005319,730,Lung Cancer Screening,4.3666829514,1.87209409318,NV
Z32003005319,895,Mammography,4.3666829514,1.87209409318,NV
Z32003005320,243,Gastroenterology,2.01879631019,0.64739722632,NV
Z32003005320,730,Lung Cancer Screening,4.89181794958,1.96841167234,NV
Z32003005320,895,Mammography,4.89181794958,1.96841167234,NV
Z32003005321,243,Gastroenterology,3.26838175915,1.65389257074,NV
Z32003005321,730,Lung Cancer Screening,3.02248132785,1.26410597346,NV
Z32003005321,895,Mammography,3.02248132785,1.26410597346,NV
Z32003005322,371,Gastroenterology,2.93627379197,1.14835886101,NV
Z32003005322,720,Lung Cancer Screening,4.49134162566,1.85014101934,NV
Z32003005322,824,Mammography,3.44929525465,1.31302668179,NV
Z32003005333,100,Gastroenterology,6.63092129628,3.01051374994,NV
Z32003005333,730,Lung Cancer Screening,3.71606038521,1.13694109673,NV
Z32003005333,895,Mammography,3.71606038521,1.13694109673,NV
Z32003005335,378,Gastroenterology,4.75328627581,1.51259938904,NV
Z32003005335,730,Lung Cancer Screening,10.2233952116,6.35611599887,NV
Z32003005335,856,Mammography,9.9143683121,5.27480790067,NV
Z32003005336,378,Gastroenterology,4.50834608274,2.07226953856,NV
Z32003005336,730,Lung Cancer Screening,11.1112702521,7.09002129553,NV
Z32003005336,856,Mammography,10.6356952063999,5.55219174355,NV
Z32003005337,100,Gastroenterology,7.51702645651,3.3441117379,NV
Z32003005337,730,Lung Cancer Screening,4.44107200567,1.60182333458,NV
Z32003005337,895,Mammography,4.44107200567,1.60182333458,NV
Z32003005338,235,Gastroenterology,5.28458862604,2.24275485537,NV
Z32003005338,720,Lung Cancer Screening,5.57354853648,2.36855226649,NV
Z32003005338,793,Mammography,5.57354853648,2.36855226649,NV
Z32003005341,378,Gastroenterology,7.17574972255,2.62517668214,NV
Z32003005341,730,Lung Cancer Screening,12.4325175225,7.25024319464,NV
Z32003005341,856,Mammography,8.80385953169,5.72747671333,NV
Z32003005342,378,Gastroenterology,7.88359202391,3.44270549909,NV
Z32003005342,730,Lung Cancer Screening,13.8307385124,7.86052343731,NV
Z32003005342,856,Mammography,10.2020805215999,6.337756956,NV
Z32003005343,378,Gastroenterology,8.50662725743,3.76550598784,NV
Z32003005343,730,Lung Cancer Screening,15.9837952952,9.13625128318,NV
Z32003005343,778,Mammography,12.3022988447999,8.1931251865,NV
Z32003005346,287,Gastroenterology,2.32850953135,0.860037199106,NV
Z32003005346,720,Lung Cancer Screening,2.41387368073,0.898563289583,NV
Z32003005346,794,Mammography,1.25812179298,0.427821999673,NV
Z32003005347,287,Gastroenterology,4.75156453859,2.10709414253,NV
Z32003005347,720,Lung Cancer Screening,4.83692868796,2.145620233,NV
Z32003005347,828,Mammography,3.05732581917,1.22583843488,NV
Z32003005348,377,Gastroenterology,5.904425242,2.31029291407,NV
Z32003005348,720,Lung Cancer Screening,6.30118054435,2.47850817634,NV
Z32003005348,793,Mammography,6.30118054435,2.47850817634,NV
Z32003005349,376,Gastroenterology,2.37754582792,0.690731485239,NV
Z32003005349,720,Lung Cancer Screening,3.72541341803,1.21455888663,NV
Z32003005349,838,Mammography,3.1543296949,0.908293152633,NV
Z32003005350,235,Gastroenterology,6.13439588634,2.46114165975,NV
Z32003005350,730,Lung Cancer Screening,4.72124342938,1.44218410343,NV
Z32003005350,895,Mammography,4.72124342938,1.44218410343,NV
Z32003005351,235,Gastroenterology,2.77952733568,0.92308086882,NV
Z32003005351,720,Lung Cancer Screening,3.06848724611,1.04887827994,NV
Z32003005351,793,Mammography,3.06848724611,1.04887827994,NV
Z32003005352,100,Gastroenterology,5.41649116131,2.28236549116,NV
Z32003005352,730,Lung Cancer Screening,4.60193261139,2.12875433568,NV
Z32003005352,895,Mammography,4.60193261139,2.12875433568,NV
Z32003005353,100,Gastroenterology,3.18113097485,1.28324956293,NV
Z32003005353,730,Lung Cancer Screening,4.91746355717,2.97103931287,NV
Z32003005353,895,Mammography,4.91746355717,2.97103931287,NV
Z32003005354,100,Gastroenterology,3.72475294905,1.4384784370100001,NV
Z32003005354,730,Lung Cancer Screening,7.91622051578,4.09611298543,NV
Z32003005354,895,Mammography,7.91622051578,4.09611298543,NV
Z32003005355,235,Gastroenterology,4.15898894457,1.7792628326,NV
Z32003005355,720,Lung Cancer Screening,4.44794885501,1.90506024372,NV
Z32003005355,793,Mammography,4.44794885501,1.90506024372,NV
Z32003005356,100,Gastroenterology,7.21924016127,2.8205921027,NV
Z32003005356,730,Lung Cancer Screening,8.12391005498,3.69796268754,NV
Z32003005356,895,Mammography,8.12391005498,3.69796268754,NV
Z32003005358,100,Gastroenterology,9.70053939116,5.42641338117,NV
Z32003005358,730,Lung Cancer Screening,13.2112320594,8.14356201869,NV
Z32003005358,856,Mammography,10.9965790285999,7.02509112107,NV
Z32003005360,378,Gastroenterology,11.9445971054,5.26223556229,NV
Z32003005360,730,Lung Cancer Screening,17.9096255756,10.2062944638,NV
Z32003005360,856,Mammography,13.1695600115,8.62246765743,NV
Z32003005361,100,Gastroenterology,8.99294329676,4.95414824766,NV
Z32003005361,730,Lung Cancer Screening,12.503635965,7.67129688518,NV
Z32003005361,856,Mammography,10.2889829342,6.55282598756,NV
Z32003005362,378,Gastroenterology,9.65244028991999,4.48481428325,NV
Z32003005362,730,Lung Cancer Screening,13.7084431368,8.56032813374,NV
Z32003005362,856,Mammography,11.493790106,7.44185723612,NV
Z32003005363,100,Gastroenterology,1.36914847798,0.527390641368,NV
Z32003005363,730,Lung Cancer Screening,4.83430682773,2.97332901297,NV
Z32003005363,895,Mammography,4.83430682773,2.97332901297,NV
Z32003005364,100,Gastroenterology,4.59044580644,2.05446787079,NV
Z32003005364,730,Lung Cancer Screening,4.86359993098,2.35934623214,NV
Z32003005364,895,Mammography,4.86359993098,2.35934623214,NV
Z32003005365,100,Gastroenterology,4.65147931221,2.08985871064,NV
Z32003005365,730,Lung Cancer Screening,6.59954248827,3.79338091294,NV
Z32003005365,895,Mammography,6.59954248827,3.79338091294,NV
Z32003005366,100,Gastroenterology,6.50261616379,3.67687578806,NV
Z32003005366,730,Lung Cancer Screening,10.013308832,6.39402442558,NV
Z32003005366,856,Mammography,9.10367740015,5.90844255026,NV
Z32003005421,378,Gastroenterology,4.95632840203,2.05766072621,NV
Z32003005421,730,Lung Cancer Screening,12.7697385364,7.62709427447,NV
Z32003005421,856,Mammography,9.76227221927,4.94886079608,NV
Z32003005422,378,Gastroenterology,4.02343850975,1.43395567513,NV
