cat,GEOID,Tract,County,State,measure,RE,Sex,def,fmt,source,lbl,technology,value
Sufficient Broadband,49035111001,Census Tract 1110.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111001,Census Tract 1110.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111002,Census Tract 1110.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111002,Census Tract 1110.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111104,Census Tract 1111.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111104,Census Tract 1111.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111105,Census Tract 1111.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111105,Census Tract 1111.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111106,Census Tract 1111.06,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111106,Census Tract 1111.06,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111107,Census Tract 1111.07,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111107,Census Tract 1111.07,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111108,Census Tract 1111.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111108,Census Tract 1111.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111109,Census Tract 1111.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111109,Census Tract 1111.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111201,Census Tract 1112.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111201,Census Tract 1112.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111202,Census Tract 1112.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111202,Census Tract 1112.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111302,Census Tract 1113.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111302,Census Tract 1113.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111304,Census Tract 1113.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111304,Census Tract 1113.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111305,Census Tract 1113.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111305,Census Tract 1113.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111306,Census Tract 1113.06,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111306,Census Tract 1113.06,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111400,Census Tract 1114.00,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111400,Census Tract 1114.00,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111500,Census Tract 1115.00,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111500,Census Tract 1115.00,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111601,Census Tract 1116.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111601,Census Tract 1116.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111602,Census Tract 1116.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111602,Census Tract 1116.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111701,Census Tract 1117.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111701,Census Tract 1117.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111702,Census Tract 1117.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035111702,Census Tract 1117.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111801,Census Tract 1118.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111801,Census Tract 1118.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111802,Census Tract 1118.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111802,Census Tract 1118.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111903,Census Tract 1119.03,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111903,Census Tract 1119.03,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111904,Census Tract 1119.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111904,Census Tract 1119.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111905,Census Tract 1119.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111905,Census Tract 1119.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035111906,Census Tract 1119.06,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035111906,Census Tract 1119.06,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112001,Census Tract 1120.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112001,Census Tract 1120.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112002,Census Tract 1120.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112002,Census Tract 1120.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112101,Census Tract 1121.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112101,Census Tract 1121.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112102,Census Tract 1121.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112102,Census Tract 1121.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112201,Census Tract 1122.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112201,Census Tract 1122.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112202,Census Tract 1122.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112202,Census Tract 1122.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112301,Census Tract 1123.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112301,Census Tract 1123.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112302,Census Tract 1123.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112302,Census Tract 1123.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112402,Census Tract 1124.02,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112402,Census Tract 1124.02,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112404,Census Tract 1124.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112404,Census Tract 1124.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112405,Census Tract 1124.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112405,Census Tract 1124.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112406,Census Tract 1124.06,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112406,Census Tract 1124.06,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112501,Census Tract 1125.01,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112501,Census Tract 1125.01,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112503,Census Tract 1125.03,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112503,Census Tract 1125.03,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112504,Census Tract 1125.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112504,Census Tract 1125.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112505,Census Tract 1125.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112505,Census Tract 1125.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112604,Census Tract 1126.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112604,Census Tract 1126.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112608,Census Tract 1126.08,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112608,Census Tract 1126.08,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112609,Census Tract 1126.09,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112609,Census Tract 1126.09,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112610,Census Tract 1126.10,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112610,Census Tract 1126.10,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112611,Census Tract 1126.11,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112611,Census Tract 1126.11,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112612,Census Tract 1126.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112612,Census Tract 1126.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112613,Census Tract 1126.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112613,Census Tract 1126.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112614,Census Tract 1126.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112614,Census Tract 1126.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112615,Census Tract 1126.15,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112615,Census Tract 1126.15,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112616,Census Tract 1126.16,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112616,Census Tract 1126.16,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112617,Census Tract 1126.17,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112617,Census Tract 1126.17,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112618,Census Tract 1126.18,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112618,Census Tract 1126.18,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112619,Census Tract 1126.19,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112619,Census Tract 1126.19,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112620,Census Tract 1126.20,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112620,Census Tract 1126.20,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112621,Census Tract 1126.21,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112621,Census Tract 1126.21,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112700,Census Tract 1127.00,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112700,Census Tract 1127.00,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112804,Census Tract 1128.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112804,Census Tract 1128.04,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112805,Census Tract 1128.05,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112805,Census Tract 1128.05,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112812,Census Tract 1128.12,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112812,Census Tract 1128.12,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112813,Census Tract 1128.13,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112813,Census Tract 1128.13,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112814,Census Tract 1128.14,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112814,Census Tract 1128.14,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112815,Census Tract 1128.15,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112815,Census Tract 1128.15,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112816,Census Tract 1128.16,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112816,Census Tract 1128.16,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112818,Census Tract 1128.18,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112818,Census Tract 1128.18,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112821,Census Tract 1128.21,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112821,Census Tract 1128.21,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112822,Census Tract 1128.22,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112822,Census Tract 1128.22,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112823,Census Tract 1128.23,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112823,Census Tract 1128.23,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112824,Census Tract 1128.24,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112824,Census Tract 1128.24,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112825,Census Tract 1128.25,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112825,Census Tract 1128.25,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112826,Census Tract 1128.26,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112826,Census Tract 1128.26,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112827,Census Tract 1128.27,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112827,Census Tract 1128.27,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112828,Census Tract 1128.28,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112828,Census Tract 1128.28,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112829,Census Tract 1128.29,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112829,Census Tract 1128.29,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112830,Census Tract 1128.30,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",True,mobile,1
Sufficient Broadband,49035112830,Census Tract 1128.30,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112831,Census Tract 1128.31,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
Sufficient Broadband,49035112831,Census Tract 1128.31,Salt Lake County,Utah,Sufficient_Terrestrial,NA,NA,Sufficient Terrestrial,int,"FCC, DEC 2023",True,terrestrial,1
Sufficient Broadband,49035112904,Census Tract 1129.04,Salt Lake County,Utah,Sufficient_Mobile,NA,NA,Sufficient Mobile,int,"FCC, DEC 2023",False,mobile,0
